"role","actorname","actorimdb","titlename","titleimdb"
"Einherjar Guard","Jason Camp","https://www.imdb.com/name/nm1911714","Thor","https://www.imdb.com/title/tt0800369"
"Agent Delancey","Buddy Sosthand","https://www.imdb.com/name/nm0815383","Thor","https://www.imdb.com/title/tt0800369"
"Techie","Blake Silver","https://www.imdb.com/name/nm1372971","Thor","https://www.imdb.com/title/tt0800369"
"Agent Jackson","Jamie McShane","https://www.imdb.com/name/nm0574535","Thor","https://www.imdb.com/title/tt0800369"
"Agent Garrett","Dale Godboldo","https://www.imdb.com/name/nm0004964","Thor","https://www.imdb.com/title/tt0800369"
"Agent Cale","Patrick O'Brien Demsey","https://www.imdb.com/name/nm1379739","Thor","https://www.imdb.com/title/tt0800369"
"SHIELD Guard","Jim Palmer","https://www.imdb.com/name/nm0658293","Thor","https://www.imdb.com/title/tt0800369"
"Townie","Seth Coltan","https://www.imdb.com/name/nm0173276","Thor","https://www.imdb.com/title/tt0800369"
"Townie","J. Michael Straczynski","https://www.imdb.com/name/nm0833089","Thor","https://www.imdb.com/title/tt0800369"
"Townie","Ryan Schaefer","https://www.imdb.com/name/nm4001157","Thor","https://www.imdb.com/title/tt0800369"
"Pete","Matt Battaglia","https://www.imdb.com/name/nm0061307","Thor","https://www.imdb.com/title/tt0800369"
"Stan the Man","Stan Lee","https://www.imdb.com/name/nm0498278","Thor","https://www.imdb.com/title/tt0800369"
"Drunk Townie","Joel McCrary","https://www.imdb.com/name/nm0566906","Thor","https://www.imdb.com/title/tt0800369"
"Pet Store Clerk","Isaac Kappy","https://www.imdb.com/name/nm2367549","Thor","https://www.imdb.com/title/tt0800369"
"Admission Nurse","Juliet Lopez","https://www.imdb.com/name/nm3053274","Thor","https://www.imdb.com/title/tt0800369"
"Orderly","Rob Mars","https://www.imdb.com/name/nm1038783","Thor","https://www.imdb.com/title/tt0800369"
"Viking Mother","Carrie Lazar","https://www.imdb.com/name/nm1011531","Thor","https://www.imdb.com/title/tt0800369"
"Viking Child","Harley Graham","https://www.imdb.com/name/nm1948581","Thor","https://www.imdb.com/title/tt0800369"
"Viking Elder","Alexander Wright","https://www.imdb.com/name/nm2713982","Thor","https://www.imdb.com/title/tt0800369"
"Viking","Hilary Pingle","https://www.imdb.com/name/nm2797888","Thor","https://www.imdb.com/title/tt0800369"
"Viking","Shawn-Caulin Young","https://www.imdb.com/name/nm1974740","Thor","https://www.imdb.com/title/tt0800369"
"Viking","Kinsey McLean","https://www.imdb.com/name/nm0572594","Thor","https://www.imdb.com/title/tt0800369"
"Viking","Kelly Hawthorne","https://www.imdb.com/name/nm1980856","Thor","https://www.imdb.com/title/tt0800369"
"Young Thor","Dakota Goyo","https://www.imdb.com/name/nm2023672","Thor","https://www.imdb.com/title/tt0800369"
"Young Loki","Ted Allpress","https://www.imdb.com/name/nm4426896","Thor","https://www.imdb.com/title/tt0800369"
"Townie / Arturo the Grocer (uncredited)","Martin Edward Andazola","https://www.imdb.com/name/nm5376552","Thor","https://www.imdb.com/title/tt0800369"
"Man in Bar (uncredited)","Chris Antonini","https://www.imdb.com/name/nm1240815","Thor","https://www.imdb.com/title/tt0800369"
"SHIELD Scientist (uncredited)","David Bantly","https://www.imdb.com/name/nm0052548","Thor","https://www.imdb.com/title/tt0800369"
"Viking Villager (uncredited)","Vanessa Bednar","https://www.imdb.com/name/nm1812287","Thor","https://www.imdb.com/title/tt0800369"
"Postman (uncredited)","Todd Bethke","https://www.imdb.com/name/nm3290223","Thor","https://www.imdb.com/title/tt0800369"
"Frost Giant (uncredited)","Troy Brenna","https://www.imdb.com/name/nm0107241","Thor","https://www.imdb.com/title/tt0800369"
"Einherjar Guard (uncredited)","Adam Critchlow","https://www.imdb.com/name/nm3827434","Thor","https://www.imdb.com/title/tt0800369"
"Viking Village Wife (uncredited)","Michelle Csitos","https://www.imdb.com/name/nm0190731","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian Demigoddess (uncredited)","Elizabeth Dean","https://www.imdb.com/name/nm1377782","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian (uncredited)","Rick L. Dean","https://www.imdb.com/name/nm3716391","Thor","https://www.imdb.com/title/tt0800369"
"Einhinjar Guard (uncredited)","John Draper","https://www.imdb.com/name/nm7174843","Thor","https://www.imdb.com/title/tt0800369"
"Frost Giant Sentry (voice) (uncredited)","Pat Duke","https://www.imdb.com/name/nm3859485","Thor","https://www.imdb.com/title/tt0800369"
"Frost Giant (uncredited)","Jeremy Dunn","https://www.imdb.com/name/nm0242617","Thor","https://www.imdb.com/title/tt0800369"
"Lady in Waiting to the Queen (uncredited)","Kimberly Evan","https://www.imdb.com/name/nm2092321","Thor","https://www.imdb.com/title/tt0800369"
"Frost Giant (uncredited)","Derek Graf","https://www.imdb.com/name/nm1737393","Thor","https://www.imdb.com/title/tt0800369"
"Utility Frost Giant (uncredited)","Brice Harris","https://www.imdb.com/name/nm2528591","Thor","https://www.imdb.com/title/tt0800369"
"Townie (uncredited)","Eric Holloway","https://www.imdb.com/name/nm0391308","Thor","https://www.imdb.com/title/tt0800369"
"Nick Fury (uncredited)","Samuel L. Jackson","https://www.imdb.com/name/nm0000168","Thor","https://www.imdb.com/title/tt0800369"
"Einherjar Guard (uncredited)","Jasyn Jefferies","https://www.imdb.com/name/nm3529877","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian Goddess (uncredited)","Courtney Jones","https://www.imdb.com/name/nm1645492","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian Guard (uncredited)","Corey Jovan","https://www.imdb.com/name/nm2196038","Thor","https://www.imdb.com/title/tt0800369"
"Einherjar Guard (uncredited)","James Kimball","https://www.imdb.com/name/nm4561081","Thor","https://www.imdb.com/title/tt0800369"
"Soldier (uncredited)","Raven Lewis","https://www.imdb.com/name/nm2818481","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian (uncredited)","Jonaral Martin","https://www.imdb.com/name/nm3780668","Thor","https://www.imdb.com/title/tt0800369"
"Agent McGuire (uncredited)","Keith Middlebrook","https://www.imdb.com/name/nm3033468","Thor","https://www.imdb.com/title/tt0800369"
"Roman God (uncredited)","Nabil Nona","https://www.imdb.com/name/nm3891932","Thor","https://www.imdb.com/title/tt0800369"
"Einherjar Guard (uncredited)","Stephen Oyoung","https://www.imdb.com/name/nm2432430","Thor","https://www.imdb.com/title/tt0800369"
"Towns Person (uncredited)","Martin Palmer","https://www.imdb.com/name/nm4096851","Thor","https://www.imdb.com/title/tt0800369"
"Nurse (uncredited)","Terry Dale Parks","https://www.imdb.com/name/nm1296340","Thor","https://www.imdb.com/title/tt0800369"
"Guard of Asland (uncredited)","Taylor Reed","https://www.imdb.com/name/nm4811153","Thor","https://www.imdb.com/title/tt0800369"
"Clint Barton (uncredited)","Jeremy Renner","https://www.imdb.com/name/nm0719637","Thor","https://www.imdb.com/title/tt0800369"
"Townie (uncredited)","Anthony J Sacco","https://www.imdb.com/name/nm6377106","Thor","https://www.imdb.com/title/tt0800369"
"Extra in Diner (uncredited)","Tanissa Potrovitza Schoen","https://www.imdb.com/name/nm1849627","Thor","https://www.imdb.com/title/tt0800369"
"Agent Scott Kelly (uncredited)","Shaun V. Scott","https://www.imdb.com/name/nm4045882","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian (uncredited)","Walter Simonson","https://www.imdb.com/name/nm1277476","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian Guard (uncredited)","Jimmy Star","https://www.imdb.com/name/nm3046500","Thor","https://www.imdb.com/title/tt0800369"
"Driver / Pedestrian (uncredited)","Michael E. Stogner","https://www.imdb.com/name/nm5877528","Thor","https://www.imdb.com/title/tt0800369"
"Frost Giant (uncredited)","Douglas Tait","https://www.imdb.com/name/nm1408752","Thor","https://www.imdb.com/title/tt0800369"
"Guardian Angel (uncredited)","Deena Trudy","https://www.imdb.com/name/nm3103226","Thor","https://www.imdb.com/title/tt0800369"
"Bar Back (uncredited)","Matthew Trujillo","https://www.imdb.com/name/nm6979536","Thor","https://www.imdb.com/title/tt0800369"
"Asgardian Guard (uncredited)","Clay von Carlowitz","https://www.imdb.com/name/nm3527198","Thor","https://www.imdb.com/title/tt0800369"
"Frost Giants (uncredited)","Travis Willingham","https://www.imdb.com/name/nm0992184","Thor","https://www.imdb.com/title/tt0800369"
