"role","actorname","actorimdb","titlename","titleimdb"
"Alex Wilder 11 episodes, 2017-2018","Rhenzy Feliz","https://www.imdb.com/name/nm7968341","Runaways","https://www.imdb.com/title/tt1236246"
"Nico Minoru 11 episodes, 2017-2018","Lyrica Okano","https://www.imdb.com/name/nm4555391","Runaways","https://www.imdb.com/title/tt1236246"
"Karolina Dean 11 episodes, 2017-2018","Virginia Gardner","https://www.imdb.com/name/nm4722966","Runaways","https://www.imdb.com/title/tt1236246"
"Gert Yorkes 11 episodes, 2017-2018","Ariela Barer","https://www.imdb.com/name/nm2821733","Runaways","https://www.imdb.com/title/tt1236246"
"Chase Stein 11 episodes, 2017-2018","Gregg Sulkin","https://www.imdb.com/name/nm2116419","Runaways","https://www.imdb.com/title/tt1236246"
"Molly Hernandez 11 episodes, 2017-2018","Allegra Acosta","https://www.imdb.com/name/nm6718958","Runaways","https://www.imdb.com/title/tt1236246"
"Dale Yorkes 11 episodes, 2017-2018","Kevin Weisman","https://www.imdb.com/name/nm0918858","Runaways","https://www.imdb.com/title/tt1236246"
"Catherine Wilder 10 episodes, 2017-2018","Angel Parker","https://www.imdb.com/name/nm1720134","Runaways","https://www.imdb.com/title/tt1236246"
"Geoffrey Wilder 10 episodes, 2017-2018","Ryan Sands","https://www.imdb.com/name/nm0762365","Runaways","https://www.imdb.com/title/tt1236246"
"Leslie Dean 10 episodes, 2017-2018","Annie Wersching","https://www.imdb.com/name/nm1156709","Runaways","https://www.imdb.com/title/tt1236246"
"Frank Dean 10 episodes, 2017-2018","Kip Pardue","https://www.imdb.com/name/nm0661164","Runaways","https://www.imdb.com/title/tt1236246"
"Janet Stein 10 episodes, 2017-2018","Ever Carradine","https://www.imdb.com/name/nm0139936","Runaways","https://www.imdb.com/title/tt1236246"
"Victor Stein 10 episodes, 2017-2018","James Marsters","https://www.imdb.com/name/nm0551346","Runaways","https://www.imdb.com/title/tt1236246"
"Stacey Yorkes 10 episodes, 2017-2018","Brigid Brannagh","https://www.imdb.com/name/nm0909578","Runaways","https://www.imdb.com/title/tt1236246"
"Tina Minoru 10 episodes, 2017-2018","Brittany Ishibashi","https://www.imdb.com/name/nm0410893","Runaways","https://www.imdb.com/title/tt1236246"
"Robert Minoru 10 episodes, 2017-2018","James Yaegashi","https://www.imdb.com/name/nm0944853","Runaways","https://www.imdb.com/title/tt1236246"
"Jonah 6 episodes, 2017-2018","Julian McMahon","https://www.imdb.com/name/nm0573037","Runaways","https://www.imdb.com/title/tt1236246"
"Mysterious Man / ... 6 episodes, 2017","Ric Sarabia","https://www.imdb.com/name/nm0002878","Runaways","https://www.imdb.com/title/tt1236246"
"Eiffel 4 episodes, 2017-2018","Danielle Campbell","https://www.imdb.com/name/nm2836740","Runaways","https://www.imdb.com/title/tt1236246"
"Darius / ... 4 episodes, 2017-2018","DeVaughn Nixon","https://www.imdb.com/name/nm0633228","Runaways","https://www.imdb.com/title/tt1236246"
"Vaughn 4 episodes, 2017-2018","Cody Mayo","https://www.imdb.com/name/nm3615541","Runaways","https://www.imdb.com/title/tt1236246"
"Frances 4 episodes, 2017-2018","Heather Olt","https://www.imdb.com/name/nm2641501","Runaways","https://www.imdb.com/title/tt1236246"
"Aura 4 episodes, 2017-2018","Patricia Lentz","https://www.imdb.com/name/nm0502310","Runaways","https://www.imdb.com/title/tt1236246"
"Destiny / ... 4 episodes, 2017","Nicole Wolf","https://www.imdb.com/name/nm7562836","Runaways","https://www.imdb.com/title/tt1236246"
"Brandon 3 episodes, 2017-2018","Zayne Emory","https://www.imdb.com/name/nm3513898","Runaways","https://www.imdb.com/title/tt1236246"
"Kincaid 3 episodes, 2017","Devan Long","https://www.imdb.com/name/nm4231435","Runaways","https://www.imdb.com/title/tt1236246"
"Graciela Aguirre 2 episodes, 2017-2018","Marlene Forte","https://www.imdb.com/name/nm0287168","Runaways","https://www.imdb.com/title/tt1236246"
"Lucas 2 episodes, 2017","Timothy Granaderos","https://www.imdb.com/name/nm4026778","Runaways","https://www.imdb.com/title/tt1236246"
"Andre 2 episodes, 2017","Nathan Davis Jr.","https://www.imdb.com/name/nm5461771","Runaways","https://www.imdb.com/title/tt1236246"
"Gene Hernandez 2 episodes, 2017-2018","Vladimir Caamano","https://www.imdb.com/name/nm3455919","Runaways","https://www.imdb.com/title/tt1236246"
"Coach Alphona 2 episodes, 2017","Ryan Doom","https://www.imdb.com/name/nm2035528","Runaways","https://www.imdb.com/title/tt1236246"
"Alice Hernandez 2 episodes, 2017-2018","Carmen Serano","https://www.imdb.com/name/nm0784831","Runaways","https://www.imdb.com/title/tt1236246"
"News Reporter / ... 2 episodes, 2017-2018","Coleen Sullivan","https://www.imdb.com/name/nm9447546","Runaways","https://www.imdb.com/title/tt1236246"
"Gert #1 2 episodes, 2017","Kimmy Shields","https://www.imdb.com/name/nm5777436","Runaways","https://www.imdb.com/title/tt1236246"
"Amy Minoru 2 episodes, 2017","Amanda Suk","https://www.imdb.com/name/nm3820328","Runaways","https://www.imdb.com/title/tt1236246"
"Gert #2 2 episodes, 2017","Anjelika Washington","https://www.imdb.com/name/nm5682314","Runaways","https://www.imdb.com/title/tt1236246"
"Gert #3 2 episodes, 2017","Cooper Mothersbaugh","https://www.imdb.com/name/nm5935361","Runaways","https://www.imdb.com/title/tt1236246"
"Young Molly 2 episodes, 2017-2018","Evelyn Angelos","https://www.imdb.com/name/nm9271543","Runaways","https://www.imdb.com/title/tt1236246"
"Murray / ... 2 episodes, 2017-2018","Christian Calloway","https://www.imdb.com/name/nm0216322","Runaways","https://www.imdb.com/title/tt1236246"
"Ms. Tezuka 2 episodes, 2017-2018","Diana Tanaka","https://www.imdb.com/name/nm0848972","Runaways","https://www.imdb.com/title/tt1236246"
"Detective Flores 2 episodes, 2017","Alex Fernandez","https://www.imdb.com/name/nm0273371","Runaways","https://www.imdb.com/title/tt1236246"
"Young Amy 2 episodes, 2017-2018","ChaCha Shen","https://www.imdb.com/name/nm9509998","Runaways","https://www.imdb.com/title/tt1236246"
"Young Chase 2 episodes, 2017","Connor Falk","https://www.imdb.com/name/nm8309599","Runaways","https://www.imdb.com/title/tt1236246"
"Walter 1 episode, 2017","Mark Adair-Rios","https://www.imdb.com/name/nm0010486","Runaways","https://www.imdb.com/title/tt1236246"
"Phil 1 episode, 2017","Larry Miller","https://www.imdb.com/name/nm0588777","Runaways","https://www.imdb.com/title/tt1236246"
"Driver 1 episode, 2017","Stan Lee","https://www.imdb.com/name/nm0498278","Runaways","https://www.imdb.com/title/tt1236246"
"Priest 1 episode, 2017","Cris D'Annunzio","https://www.imdb.com/name/nm0638412","Runaways","https://www.imdb.com/title/tt1236246"
"Security Guard Earl 1 episode, 2017","Jorge Diaz","https://www.imdb.com/name/nm0246612","Runaways","https://www.imdb.com/title/tt1236246"
"Nurse 1 episode, 2017","Dinora Walcott","https://www.imdb.com/name/nm2677217","Runaways","https://www.imdb.com/title/tt1236246"
"Little Creeper 1 episode, 2017","Joey Abril","https://www.imdb.com/name/nm6335925","Runaways","https://www.imdb.com/title/tt1236246"
"Darius' Driver 1 episode, 2017","Lazarus Guidry","https://www.imdb.com/name/nm1450018","Runaways","https://www.imdb.com/title/tt1236246"
"Server 1 episode, 2017","Rina Hoshino","https://www.imdb.com/name/nm3850525","Runaways","https://www.imdb.com/title/tt1236246"
"Brooks 1 episode, 2017","Josh Pafchek","https://www.imdb.com/name/nm4696499","Runaways","https://www.imdb.com/title/tt1236246"
