"role","actorname","actorimdb","titlename","titleimdb"
"Young Girl (as M'laah Singh)","M'laah Kaur Singh","https://www.imdb.com/name/nm4964257","The Avengers","https://www.imdb.com/title/tt0848228"
"Calcutta Woman","Rashmi Rustagi","https://www.imdb.com/name/nm1884949","The Avengers","https://www.imdb.com/title/tt0848228"
"World Security Council","Powers Boothe","https://www.imdb.com/name/nm0000959","The Avengers","https://www.imdb.com/title/tt0848228"
"World Security Council","Jenny Agutter","https://www.imdb.com/name/nm0000256","The Avengers","https://www.imdb.com/title/tt0848228"
"World Security Council","Arthur Darbinyan","https://www.imdb.com/name/nm0200940","The Avengers","https://www.imdb.com/title/tt0848228"
"World Security Council","Donald Li","https://www.imdb.com/name/nm0508397","The Avengers","https://www.imdb.com/title/tt0848228"
"Carrier Bridge Tech","Warren Kole","https://www.imdb.com/name/nm1504650","The Avengers","https://www.imdb.com/title/tt0848228"
"Carrier Bridge Tech","Alicia Sixtos","https://www.imdb.com/name/nm1992474","The Avengers","https://www.imdb.com/title/tt0848228"
"Carrier Bridge Tech","Jesse Garcia","https://www.imdb.com/name/nm1883803","The Avengers","https://www.imdb.com/title/tt0848228"
"Agent Jasper Sitwell","Maximiliano Hernández","https://www.imdb.com/name/nm0380073","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Scientist","Dieter Riesle","https://www.imdb.com/name/nm2081661","The Avengers","https://www.imdb.com/title/tt0848228"
"German Old Man","Kenneth Tigar","https://www.imdb.com/name/nm0863024","The Avengers","https://www.imdb.com/title/tt0848228"
"Young Shield Pilot","Walter Perez","https://www.imdb.com/name/nm1391090","The Avengers","https://www.imdb.com/title/tt0848228"
"Security Guard","Harry Dean Stanton","https://www.imdb.com/name/nm0001765","The Avengers","https://www.imdb.com/title/tt0848228"
"Maintenance Guy","Josh Cowdery","https://www.imdb.com/name/nm3912910","The Avengers","https://www.imdb.com/title/tt0848228"
"Waitress","Ashley Johnson","https://www.imdb.com/name/nm0424534","The Avengers","https://www.imdb.com/title/tt0848228"
"Japanese Family","Katsumi Komatsu","https://www.imdb.com/name/nm5011644","The Avengers","https://www.imdb.com/title/tt0848228"
"Japanese Family","Yumiko Komatsu","https://www.imdb.com/name/nm5011114","The Avengers","https://www.imdb.com/title/tt0848228"
"Japanese Family","Momoko Komatsu","https://www.imdb.com/name/nm5011647","The Avengers","https://www.imdb.com/title/tt0848228"
"Police Sergeant","Robert Clohessy","https://www.imdb.com/name/nm0167024","The Avengers","https://www.imdb.com/title/tt0848228"
"Young Cop","Enver Gjokaj","https://www.imdb.com/name/nm2222175","The Avengers","https://www.imdb.com/title/tt0848228"
"Office Woman","Fernanda Toker","https://www.imdb.com/name/nm4545788","The Avengers","https://www.imdb.com/title/tt0848228"
"News Reporter","Andrea Vecchio","https://www.imdb.com/name/nm3735990","The Avengers","https://www.imdb.com/title/tt0848228"
"News Reporter","Robin Swoboda","https://www.imdb.com/name/nm4918222","The Avengers","https://www.imdb.com/title/tt0848228"
"Faceless Pilot","Brent McGee","https://www.imdb.com/name/nm4230395","The Avengers","https://www.imdb.com/title/tt0848228"
"Celebration Montage Interviewee","Jamie McShane","https://www.imdb.com/name/nm0574535","The Avengers","https://www.imdb.com/title/tt0848228"
"Celebration Montage Interviewee","Michael Zhang","https://www.imdb.com/name/nm4625491","The Avengers","https://www.imdb.com/title/tt0848228"
"Celebration Montage Interviewee (as Wiliams Christopher Stevens)","William Christopher Stephens","https://www.imdb.com/name/nm0827191","The Avengers","https://www.imdb.com/title/tt0848228"
"Celebration Montage Interviewee (as Kelley Robins Hicks)","Kelley Robins","https://www.imdb.com/name/nm2388379","The Avengers","https://www.imdb.com/title/tt0848228"
"Shawna Lynde","Romy Rosemont","https://www.imdb.com/name/nm0741891","The Avengers","https://www.imdb.com/title/tt0848228"
"Senator Boynton","James Eckhouse","https://www.imdb.com/name/nm0248698","The Avengers","https://www.imdb.com/title/tt0848228"
"Stan Lee","Stan Lee","https://www.imdb.com/name/nm0498278","The Avengers","https://www.imdb.com/title/tt0848228"
"Pat Kiernan","Pat Kiernan","https://www.imdb.com/name/nm0452592","The Avengers","https://www.imdb.com/title/tt0848228"
"Thomas Roberts","Thomas Roberts","https://www.imdb.com/name/nm1942245","The Avengers","https://www.imdb.com/title/tt0848228"
"Man #1","Damion Poitier","https://www.imdb.com/name/nm1364280","The Avengers","https://www.imdb.com/title/tt0848228"
"German Pedestrian (uncredited)","Catherine Anderson","https://www.imdb.com/name/nm4918403","The Avengers","https://www.imdb.com/title/tt0848228"
"Lentil Merchant (uncredited)","Ricardo Andres","https://www.imdb.com/name/nm1913412","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent (uncredited)","Logan Bennett","https://www.imdb.com/name/nm4430498","The Avengers","https://www.imdb.com/title/tt0848228"
"Celebration Montage Man Shaving Beard (uncredited)","Mayank Bhatter","https://www.imdb.com/name/nm3574485","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Guest (uncredited)","Sharita Bone","https://www.imdb.com/name/nm5086074","The Avengers","https://www.imdb.com/title/tt0848228"
"Museum Gala Patron (uncredited)","Jason Botsford","https://www.imdb.com/name/nm3966658","The Avengers","https://www.imdb.com/title/tt0848228"
"Scared Spectator (uncredited)","Stephen Bullard","https://www.imdb.com/name/nm5894632","The Avengers","https://www.imdb.com/title/tt0848228"
"Stuttgart Biergarten patron (uncredited)","Mary Kate Campbell","https://www.imdb.com/name/nm6162391","The Avengers","https://www.imdb.com/title/tt0848228"
"Mercenary (uncredited)","Max Cavenham","https://www.imdb.com/name/nm5663171","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Guard (uncredited)","Gene N. Chavez","https://www.imdb.com/name/nm6752424","The Avengers","https://www.imdb.com/title/tt0848228"
"Museum Patron (uncredited)","Suzie Coker","https://www.imdb.com/name/nm5028190","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Guest (uncredited)","Layla Cushman","https://www.imdb.com/name/nm6735814","The Avengers","https://www.imdb.com/title/tt0848228"
"Soldier (uncredited)","Robert Dean","https://www.imdb.com/name/nm4769939","The Avengers","https://www.imdb.com/title/tt0848228"
"Tourist (uncredited)","Alex DeCourville","https://www.imdb.com/name/nm4217490","The Avengers","https://www.imdb.com/title/tt0848228"
"Museum Gala Guest (uncredited)","Rick Dremann","https://www.imdb.com/name/nm5316147","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D Agent (uncredited)","Mark Falvo","https://www.imdb.com/name/nm5241466","The Avengers","https://www.imdb.com/title/tt0848228"
"Pedestrian (uncredited)","Keith Fausnaught","https://www.imdb.com/name/nm6079088","The Avengers","https://www.imdb.com/title/tt0848228"
"Reluctant Loki Worshipper (uncredited)","John Fecek","https://www.imdb.com/name/nm6243560","The Avengers","https://www.imdb.com/title/tt0848228"
"The Hulk (voice) (uncredited)","Lou Ferrigno","https://www.imdb.com/name/nm0002073","The Avengers","https://www.imdb.com/title/tt0848228"
"Pedestrian (uncredited)","Rod Fielder","https://www.imdb.com/name/nm1179543","The Avengers","https://www.imdb.com/title/tt0848228"
"Stuttgart Citizen (uncredited)","Eric Frank","https://www.imdb.com/name/nm5147126","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D Agent (uncredited)","Richard Garcia","https://www.imdb.com/name/nm6038751","The Avengers","https://www.imdb.com/title/tt0848228"
"Stuttgart Driver (uncredited)","Jorge J. González","https://www.imdb.com/name/nm7782472","The Avengers","https://www.imdb.com/title/tt0848228"
"NYC Pedestrian (uncredited)","Tina Grimm","https://www.imdb.com/name/nm3838453","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent (uncredited)","Israel Hall","https://www.imdb.com/name/nm5142340","The Avengers","https://www.imdb.com/title/tt0848228"
"Museum Gala Patron (uncredited)","Carmen Dee Harris","https://www.imdb.com/name/nm4785849","The Avengers","https://www.imdb.com/title/tt0848228"
"Mercenary (uncredited)","Josh Heileman","https://www.imdb.com/name/nm4672632","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Party Goer (uncredited)","Dominique Henderson","https://www.imdb.com/name/nm7692603","The Avengers","https://www.imdb.com/title/tt0848228"
"Screaming Pedestrian (uncredited)","Hannah Henriques","https://www.imdb.com/name/nm6825428","The Avengers","https://www.imdb.com/title/tt0848228"
"NYC Detective (uncredited)","Moe Hindi","https://www.imdb.com/name/nm3120423","The Avengers","https://www.imdb.com/title/tt0848228"
"Cab Driver (uncredited)","Michael Huante","https://www.imdb.com/name/nm9937912","The Avengers","https://www.imdb.com/title/tt0848228"
"Mercenary (uncredited)","Alexander Christopher Jones","https://www.imdb.com/name/nm2436738","The Avengers","https://www.imdb.com/title/tt0848228"
"Pedestrian (uncredited)","Mike Karban","https://www.imdb.com/name/nm6794346","The Avengers","https://www.imdb.com/title/tt0848228"
"Stuttgart Beer Garden Waitress (uncredited)","Carrie Kelley","https://www.imdb.com/name/nm4730053","The Avengers","https://www.imdb.com/title/tt0848228"
"Mercenary (uncredited)","Patrick Kellums","https://www.imdb.com/name/nm6141893","The Avengers","https://www.imdb.com/title/tt0848228"
"News Boy (uncredited)","Great Kim","https://www.imdb.com/name/nm9038634","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent (uncredited)","Demoine Kinney","https://www.imdb.com/name/nm5395302","The Avengers","https://www.imdb.com/title/tt0848228"
"German Pedestrian (uncredited)","Sean Kleefeld","https://www.imdb.com/name/nm6923889","The Avengers","https://www.imdb.com/title/tt0848228"
"Principal (uncredited)","Evan Kole","https://www.imdb.com/name/nm4466378","The Avengers","https://www.imdb.com/title/tt0848228"
"Hostage (uncredited)","Annette Lawless","https://www.imdb.com/name/nm4984399","The Avengers","https://www.imdb.com/title/tt0848228"
"Road Worker (uncredited)","Brandon Matthew Layne","https://www.imdb.com/name/nm4804132","The Avengers","https://www.imdb.com/title/tt0848228"
"Civilian (uncredited)","Scott Ligon","https://www.imdb.com/name/nm3200821","The Avengers","https://www.imdb.com/title/tt0848228"
"Limo Driver (uncredited)","Kimberly J. Mahoney","https://www.imdb.com/name/nm4922677","The Avengers","https://www.imdb.com/title/tt0848228"
"Helicarrier Medical Team Leader (uncredited)","Todd Manes","https://www.imdb.com/name/nm2623496","The Avengers","https://www.imdb.com/title/tt0848228"
"Civilian (uncredited)","Tiffany Sander McKenzie","https://www.imdb.com/name/nm3838935","The Avengers","https://www.imdb.com/title/tt0848228"
"Cafe Patron (uncredited)","David Michael McMillan","https://www.imdb.com/name/nm3220411","The Avengers","https://www.imdb.com/title/tt0848228"
"Guard (uncredited)","Sean Meehan","https://www.imdb.com/name/nm1632037","The Avengers","https://www.imdb.com/title/tt0848228"
"Woman in Restaurant (uncredited)","Jillian Morgese","https://www.imdb.com/name/nm4711616","The Avengers","https://www.imdb.com/title/tt0848228"
"Hannah Rippenger (uncredited)","Alexandria Morrow","https://www.imdb.com/name/nm3019118","The Avengers","https://www.imdb.com/title/tt0848228"
"Waitress (uncredited)","Joti Nagra","https://www.imdb.com/name/nm3575815","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Museum Patron (uncredited)","Holly Neelie","https://www.imdb.com/name/nm4165789","The Avengers","https://www.imdb.com/title/tt0848228"
"Extra (uncredited)","Caleb Daniel Noal","https://www.imdb.com/name/nm6920886","The Avengers","https://www.imdb.com/title/tt0848228"
"New York City Pedestrian (uncredited)","Joseph O'Brien","https://www.imdb.com/name/nm1792648","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D agent (uncredited)","Andrea-Nichole Olivas","https://www.imdb.com/name/nm4478605","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent (uncredited)","Jeremy Orr","https://www.imdb.com/name/nm3400080","The Avengers","https://www.imdb.com/title/tt0848228"
"New York Pedestrian (uncredited)","Nate Paige","https://www.imdb.com/name/nm4567212","The Avengers","https://www.imdb.com/title/tt0848228"
"Shiel Employee (uncredited)","Martin Palmer","https://www.imdb.com/name/nm4096851","The Avengers","https://www.imdb.com/title/tt0848228"
"Museum Gala Guest (uncredited)","Maria Perossa","https://www.imdb.com/name/nm4600800","The Avengers","https://www.imdb.com/title/tt0848228"
"Beer Garden Patron (uncredited)","Roger Petan","https://www.imdb.com/name/nm9818334","The Avengers","https://www.imdb.com/title/tt0848228"
"Extra (uncredited)","Caleb Pieplow","https://www.imdb.com/name/nm4539833","The Avengers","https://www.imdb.com/title/tt0848228"
"Helicarrier Shield Agent (uncredited)","Alexander Daniel Pimentel","https://www.imdb.com/name/nm6096281","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent - Loki Escort (uncredited)","Frank Powers","https://www.imdb.com/name/nm3181865","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent (uncredited)","Jaime Powers","https://www.imdb.com/name/nm6138315","The Avengers","https://www.imdb.com/title/tt0848228"
"Stuttgart Gala Patron (uncredited)","Brent Reichert","https://www.imdb.com/name/nm4918175","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Guest (uncredited)","Darwin Reina","https://www.imdb.com/name/nm5630795","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.E.I.L.D. Agent (uncredited)","Kelly Ruble","https://www.imdb.com/name/nm4103423","The Avengers","https://www.imdb.com/title/tt0848228"
"Restaurant Patron (uncredited)","Gina Sarno","https://www.imdb.com/name/nm4616165","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Guest (uncredited)","Debbie Scaletta","https://www.imdb.com/name/nm6755509","The Avengers","https://www.imdb.com/title/tt0848228"
"New York City Police Officer (uncredited)","Robert B. Schneider IV","https://www.imdb.com/name/nm5927312","The Avengers","https://www.imdb.com/title/tt0848228"
"Agent Scott Kelly (uncredited)","Shaun V. Scott","https://www.imdb.com/name/nm4045882","The Avengers","https://www.imdb.com/title/tt0848228"
"New York Police Officer in Firefight (uncredited)","Jeff Seich","https://www.imdb.com/name/nm4546112","The Avengers","https://www.imdb.com/title/tt0848228"
"Stuttgart Beer Garden Patron (uncredited)","Christina Shaffer","https://www.imdb.com/name/nm6243559","The Avengers","https://www.imdb.com/title/tt0848228"
"Lab Tech (uncredited)","Alonda Shevette","https://www.imdb.com/name/nm5297864","The Avengers","https://www.imdb.com/title/tt0848228"
"Museum Gala Patron (uncredited)","Douglas Slygh","https://www.imdb.com/name/nm4368687","The Avengers","https://www.imdb.com/title/tt0848228"
"Pedestrian (uncredited)","Jimmy Star","https://www.imdb.com/name/nm3046500","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent #4 (uncredited)","Colin Strause","https://www.imdb.com/name/nm0833779","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Patron (uncredited)","Robert P. Thitoff","https://www.imdb.com/name/nm4243229","The Avengers","https://www.imdb.com/title/tt0848228"
"S.H.I.E.L.D. Agent (uncredited)","George Thomas","https://www.imdb.com/name/nm3407362","The Avengers","https://www.imdb.com/title/tt0848228"
"Pedestrian (uncredited)","Shane Thompson","https://www.imdb.com/name/nm3047970","The Avengers","https://www.imdb.com/title/tt0848228"
"Mercenary (uncredited)","Jerry Lee Tucker","https://www.imdb.com/name/nm5885914","The Avengers","https://www.imdb.com/title/tt0848228"
"Child on News #1 (uncredited)","Tai Urban","https://www.imdb.com/name/nm4339016","The Avengers","https://www.imdb.com/title/tt0848228"
"Running Pedestrian (uncredited)","Chris Vaina","https://www.imdb.com/name/nm3358230","The Avengers","https://www.imdb.com/title/tt0848228"
"Sweeper (uncredited)","Sandra Weston","https://www.imdb.com/name/nm4016199","The Avengers","https://www.imdb.com/title/tt0848228"
"Gala Patron (uncredited)","Jasmine With","https://www.imdb.com/name/nm6179758","The Avengers","https://www.imdb.com/title/tt0848228"
"Barbershop (uncredited)","Seth Zielicke","https://www.imdb.com/name/nm3510000","The Avengers","https://www.imdb.com/title/tt0848228"
