"role";"actorname";"actorimdb";"titlename";"titleimdb"
"Vanessa Marianna 9 episodes, 2015";"Ayelet Zurer";"https://www.imdb.com/name/nm0957909";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Josie 9 episodes, 2015-2016";"Susan Varon";"https://www.imdb.com/name/nm0890154";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Nobu 9 episodes, 2015-2016";"Peter Shinkoda";"https://www.imdb.com/name/nm0793946";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Claire Temple 8 episodes, 2015-2016";"Rosario Dawson";"https://www.imdb.com/name/nm0206257";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Blake Tower 7 episodes, 2016";"Stephen Rider";"https://www.imdb.com/name/nm2728757";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Turk Barrett 7 episodes, 2015-2016";"Rob Morgan";"https://www.imdb.com/name/nm1726032";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Samantha Reyes 6 episodes, 2016";"Michelle Hurd";"https://www.imdb.com/name/nm0403335";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Father Lantom 6 episodes, 2015-2016";"Peter McRobbie";"https://www.imdb.com/name/nm0574513";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Melvin Potter 6 episodes, 2015-2016";"Matt Gerald";"https://www.imdb.com/name/nm0313902";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Madame Gao 6 episodes, 2015-2016";"Wai Ching Ho";"https://www.imdb.com/name/nm0387395";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Stick 5 episodes, 2015-2016";"Scott Glenn";"https://www.imdb.com/name/nm0001277";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Hirochi 5 episodes, 2016";"Ron Nakahara";"https://www.imdb.com/name/nm0619996";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Detective Hoffman 5 episodes, 2015";"Daryl Edwards";"https://www.imdb.com/name/nm0249921";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Stan Gibson 5 episodes, 2016";"John Pirkis";"https://www.imdb.com/name/nm0245041";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Lawyer / ... 5 episodes, 2018";"Frank Fernandez";"https://www.imdb.com/name/nm1871296";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Agent Doyle 5 episodes, 2018";"Richard Prioleau";"https://www.imdb.com/name/nm3955490";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Vladimir Ranskahov 4 episodes, 2015";"Nikolai Nikolaeff";"https://www.imdb.com/name/nm0631788";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Francis 4 episodes, 2015";"Tommy Walker";"https://www.imdb.com/name/nm2142537";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Detective Blake 4 episodes, 2015";"Chris Tardio";"https://www.imdb.com/name/nm0850387";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Elena Cardenas 4 episodes, 2015";"Judith Delgado";"https://www.imdb.com/name/nm0216988";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Louisa Delgado 4 episodes, 2016";"Marilyn Torres";"https://www.imdb.com/name/nm0868743";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Doris Urich 4 episodes, 2015";"Adriane Lenox";"https://www.imdb.com/name/nm0502180";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Shirley Benson 4 episodes, 2015-2016";"Suzanne H. Smart";"https://www.imdb.com/name/nm3399789";"Daredevil";"https://www.imdb.com/title/tt3322312"
"FBI Agent 4 episodes, 2017";"Wilson Bethel";"https://www.imdb.com/name/nm1569067";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Agent Arinori 4 episodes, 2018";"Don Castro";"https://www.imdb.com/name/nm2758519";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Young Matt 3 episodes, 2015";"Skylar Gaertner";"https://www.imdb.com/name/nm3228287";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Grotto 3 episodes, 2016";"McCaleb Burnett";"https://www.imdb.com/name/nm1080831";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Judge Cynthia Batzer 3 episodes, 2016";"Deirdre Madigan";"https://www.imdb.com/name/nm1682405";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Sergei 3 episodes, 2015";"David Vadim";"https://www.imdb.com/name/nm0883008";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Detective Sgt. Thompson 3 episodes, 2016";"Katt Masterson";"https://www.imdb.com/name/nm2772081";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Daniel Gibson 3 episodes, 2016";"Lucas Elliot Eberl";"https://www.imdb.com/name/nm0248063";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Boy 3 episodes, 2015";"Erick Abbate";"https://www.imdb.com/name/nm6066359";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Police Officer #1 / ... 3 episodes, 2015";"Angel Rosa";"https://www.imdb.com/name/nm2326344";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Caged Woman 3 episodes, 2016";"Allison Winn";"https://www.imdb.com/name/nm6333583";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Infected #1 3 episodes, 2016";"Doug Plaut";"https://www.imdb.com/name/nm4814043";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Infected #2 3 episodes, 2016";"Massiel Mordan";"https://www.imdb.com/name/nm4692337";"Daredevil";"https://www.imdb.com/title/tt3322312"
"News Anchor #1 / ... 3 episodes, 2015-2016";"Pat Kiernan";"https://www.imdb.com/name/nm0452592";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Infected #3 3 episodes, 2016";"Shari Abdul";"https://www.imdb.com/name/nm4984475";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Benjamin Donovan / ... 3 episodes, 2016-2018";"Danny Johnson";"https://www.imdb.com/name/nm0424874";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Julie 3 episodes, 2018";"Holly Cinnamon";"https://www.imdb.com/name/nm8934321";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Panicked Parishioner / ... 3 episodes, 2018";"Ashley North";"https://www.imdb.com/name/nm5866657";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Agent Winn 3 episodes, 2018";"Andrew Sensenig";"https://www.imdb.com/name/nm2426419";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Sister Maggie 3 episodes, 2017-2018";"Joanne Whalley";"https://www.imdb.com/name/nm0000695";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Agent Markham 3 episodes";"John Nania";"https://www.imdb.com/name/nm2896043";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Jack Murdock 2 episodes, 2015";"John Patrick Hayden";"https://www.imdb.com/name/nm0370755";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Colonel Ray Schoonover 2 episodes, 2016";"Clancy Brown";"https://www.imdb.com/name/nm0000317";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Mrs. Vistain 2 episodes, 2015";"Phyllis Somerville";"https://www.imdb.com/name/nm0813902";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Jimmy 'The Bear' 2 episodes, 2016";"John Bianco";"https://www.imdb.com/name/nm0080729";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Semyon 2 episodes, 2015";"Alex Falberg";"https://www.imdb.com/name/nm4230607";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Roscoe Sweeney 2 episodes, 2015-2016";"Kevin Nagle";"https://www.imdb.com/name/nm0619356";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Santino 2 episodes, 2015";"Moisés Acevedo";"https://www.imdb.com/name/nm2765716";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Anatoly Ranskahov 2 episodes, 2015";"Gideon Emery";"https://www.imdb.com/name/nm0256297";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dr. Gregory Tepper 2 episodes, 2016";"Eric Michael Gillett";"https://www.imdb.com/name/nm1292390";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Jerry 2 episodes, 2016";"Ray Iannicelli";"https://www.imdb.com/name/nm0406320";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Bailiff 2 episodes, 2016";"Michael Kincade";"https://www.imdb.com/name/nm2486176";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Roy Olsky 2 episodes, 2016";"Steve Sanpietro";"https://www.imdb.com/name/nm5860143";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dmitry 2 episodes, 2015";"Tony Naumovski";"https://www.imdb.com/name/nm2824966";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Parish Landman 2 episodes, 2015";"Richard Bekins";"https://www.imdb.com/name/nm0063592";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Silvio 2 episodes, 2015";"Jack O'Connell";"https://www.imdb.com/name/nm0640081";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Senator Randolph Cherryh 2 episodes, 2015";"Jonathan Walker";"https://www.imdb.com/name/nm0907897";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Caldwell 2 episodes, 2015";"Kassia Miller";"https://www.imdb.com/name/nm5566812";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Norma 2 episodes, 2015";"Gameela Wright";"https://www.imdb.com/name/nm1347813";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Reporter #1 / ... 2 episodes, 2015";"Logan Crawford";"https://www.imdb.com/name/nm0186883";"Daredevil";"https://www.imdb.com/title/tt3322312"
"News Reporter #2 / ... 2 episodes, 2015";"Eboni Booth";"https://www.imdb.com/name/nm2061635";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Police Officer #2 / ... 2 episodes, 2015";"Mike Carlsen";"https://www.imdb.com/name/nm1713738";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Female Reporter / ... 2 episodes, 2015";"Lauren Lim Jackson";"https://www.imdb.com/name/nm5017828";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Miguel 2 episodes, 2016";"Lawrence Bingham";"https://www.imdb.com/name/nm2566684";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Teardrop Brother 2 episodes, 2016";"Jose Guns Alves";"https://www.imdb.com/name/nm5382258";"Daredevil";"https://www.imdb.com/title/tt3322312"
"News Anchor #2 2 episodes, 2015";"Annika Pergament";"https://www.imdb.com/name/nm0673674";"Daredevil";"https://www.imdb.com/title/tt3322312"
"DR. Wolkow Emergency rm M.D. / ... 2 episodes, 2015-2018";"Thomas D. Weaver";"https://www.imdb.com/name/nm5673870";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Albanian Boxer / ... 2 episodes, 2016";"Kristoffe Brodeur";"https://www.imdb.com/name/nm3246308";"Daredevil";"https://www.imdb.com/title/tt3322312"
"FBI Agent 2 episodes, 2016";"Tod Rainey";"https://www.imdb.com/name/nm7730918";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Rahul 'Ray' Nadeem 2 episodes, 2017-2018";"Jay Ali";"https://www.imdb.com/name/nm3045245";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Business Owner / ... 2 episodes, 2017-2018";"JaQuinley Kerr";"https://www.imdb.com/name/nm3094484";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Reporter / ... 2 episodes, 2018";"Anthony Salvador Lewis";"https://www.imdb.com/name/nm8534706";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Nephew 2 episodes";"Jonathan O'Reilly";"https://www.imdb.com/name/nm6129299";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Warden Riggle 2 episodes";"Bill Winkler";"https://www.imdb.com/name/nm0935200";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Niece 2 episodes";"Arden Wolfe";"https://www.imdb.com/name/nm9707070";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Silke 1 episode, 2015";"Peter Gerety";"https://www.imdb.com/name/nm0314253";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dutton 1 episode, 2016";"William Forsythe";"https://www.imdb.com/name/nm0001235";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Jeri Hogarth 1 episode, 2016";"Carrie-Anne Moss";"https://www.imdb.com/name/nm0005251";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Bill Fisk 1 episode, 2015";"Domenick Lombardozzi";"https://www.imdb.com/name/nm0518511";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Leon 1 episode, 2016";"Mario D'Leon";"https://www.imdb.com/name/nm1595951";"Daredevil";"https://www.imdb.com/title/tt3322312"
"George Bach 1 episode, 2016";"Ryan Woodle";"https://www.imdb.com/name/nm2411962";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Marlene Fisk 1 episode, 2015";"Angela Reed";"https://www.imdb.com/name/nm1683834";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Aito 1 episode, 2015";"Yasu Suzuki";"https://www.imdb.com/name/nm1372991";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Clint 1 episode, 2016";"Clyde Baldo";"https://www.imdb.com/name/nm1341852";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Young Elektra 1 episode, 2016";"Lily Chee";"https://www.imdb.com/name/nm7488765";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Philip Cabroni 1 episode, 2016";"Joe Forbrich";"https://www.imdb.com/name/nm0285431";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Christopher Roth 1 episode, 2016";"Neil Grayston";"https://www.imdb.com/name/nm1156977";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Stone 1 episode, 2015";"Jasson Finney";"https://www.imdb.com/name/nm1065239";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Young Wilson Fisk 1 episode, 2015";"Cole Jensen";"https://www.imdb.com/name/nm3578981";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Bodyguard 1 episode, 2016";"Brian Robert Burns";"https://www.imdb.com/name/nm8007223";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Finn 1 episode, 2016";"Tony Curran";"https://www.imdb.com/name/nm0192889";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Nesbitt 1 episode, 2016";"Andy Murray";"https://www.imdb.com/name/nm3335197";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dog of Hell 1 episode, 2016";"Vic Noto";"https://www.imdb.com/name/nm0636595";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Petty Thief 1 episode, 2016";"Marcos Palma";"https://www.imdb.com/name/nm1157103";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Black Sky 1 episode, 2015";"Bonale Fambrini";"https://www.imdb.com/name/nm6693721";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Bernie Walker 1 episode, 2015";"Keenan Jolliff";"https://www.imdb.com/name/nm5332071";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Rory 1 episode, 2016";"Joshua Bitton";"https://www.imdb.com/name/nm0084581";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Police Technician 1 episode, 2016";"Darin Guerrasio";"https://www.imdb.com/name/nm3286759";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Stewart 1 episode, 2016";"Korey Jackson";"https://www.imdb.com/name/nm2867765";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dr. Andrew Lee 1 episode, 2016";"Randall McNeal";"https://www.imdb.com/name/nm3551617";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Thomas 1 episode, 2016";"Cliff Moylan";"https://www.imdb.com/name/nm2854316";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Clean Young Man 1 episode, 2016";"Michael Pantozzi";"https://www.imdb.com/name/nm3597263";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Jennifer Fisher 1 episode, 2015";"Wendy Moniz";"https://www.imdb.com/name/nm0598166";"Daredevil";"https://www.imdb.com/title/tt3322312"
"First Cop 1 episode, 2015";"Dean Neistat";"https://www.imdb.com/name/nm4355757";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Elderly Nun 1 episode, 2015";"Melinda Tanner";"https://www.imdb.com/name/nm0849677";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Cullen 1 episode, 2016";"Stephen Lee Anderson";"https://www.imdb.com/name/nm1969113";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Meth-Head 1 episode, 2016";"Walter Brandes";"https://www.imdb.com/name/nm3702395";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Security Guard 1 episode, 2016";"Tracy Friedman";"https://www.imdb.com/name/nm3205673";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Corrections Officer 1 episode, 2016";"Christian Keiber";"https://www.imdb.com/name/nm0444999";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Waiter 1 episode, 2016";"David L. Townsend";"https://www.imdb.com/name/nm2552973";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Rafe 1 episode, 2016";"Mark David Watson";"https://www.imdb.com/name/nm3591091";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Leader 1 episode, 2016";"James Yaegashi";"https://www.imdb.com/name/nm0944853";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Junkie 1 episode, 2015";"Michael Abbott Jr.";"https://www.imdb.com/name/nm2534638";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Shaved Head 1 episode, 2015";"Kevin McCormick";"https://www.imdb.com/name/nm3225143";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Second Cop 1 episode, 2015";"William Mercado";"https://www.imdb.com/name/nm2259036";"Daredevil";"https://www.imdb.com/title/tt3322312"
"John Healy 1 episode, 2015";"Alex Morf";"https://www.imdb.com/name/nm3880670";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Guest #1 1 episode, 2016";"Dave Bachman";"https://www.imdb.com/name/nm2144524";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Gang Member 1 episode, 2016";"Matt Baguth";"https://www.imdb.com/name/nm5863942";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Middle-Aged Man 1 episode, 2016";"Craig Bockhorn";"https://www.imdb.com/name/nm2097853";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Johnny 1 episode, 2016";"Gregory Dann";"https://www.imdb.com/name/nm1417576";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Seamus 1 episode, 2016";"John Joseph Gallagher";"https://www.imdb.com/name/nm0302412";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Reporter One 1 episode, 2016";"Amy Halldin";"https://www.imdb.com/name/nm5083011";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Jacques Duchamps 1 episode, 2016";"Gilles Marini";"https://www.imdb.com/name/nm1694302";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Star 1 episode, 2016";"Laurence Mason";"https://www.imdb.com/name/nm0556808";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Brian 1 episode, 2016";"Valentino Musumeci";"https://www.imdb.com/name/nm6177958";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Reporter 1 episode, 2016";"Malika Nzinga";"https://www.imdb.com/name/nm6492108";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Patron 1 episode, 2015";"D.K. Bowser";"https://www.imdb.com/name/nm1854475";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Tribal Tattoo 1 episode, 2015";"Bryant Carroll";"https://www.imdb.com/name/nm0140755";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Ivan 1 episode, 2015";"Gabriel Furman";"https://www.imdb.com/name/nm2788606";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Oscar 1 episode, 2015";"Devin Harjes";"https://www.imdb.com/name/nm3236212";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Auctioneer 1 episode, 2015";"Ben Livingston";"https://www.imdb.com/name/nm0515226";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Felon 1 episode, 2016";"Marc Basil";"https://www.imdb.com/name/nm2333264";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Older Woman 1 episode, 2016";"Elizabeth Flax";"https://www.imdb.com/name/nm0281344";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Guest #2 1 episode, 2016";"Donnie Kehr";"https://www.imdb.com/name/nm0444972";"Daredevil";"https://www.imdb.com/title/tt3322312"
"George 1 episode, 2016";"Dave McCrea";"https://www.imdb.com/name/nm0566944";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Reporter Two 1 episode, 2016";"Robyn Payne";"https://www.imdb.com/name/nm1120772";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Tyler 1 episode, 2016";"Maya Rosewood";"https://www.imdb.com/name/nm2288713";"Daredevil";"https://www.imdb.com/title/tt3322312"
"ECU Leader 1 episode, 2016";"Christopher Stadulis";"https://www.imdb.com/name/nm2617580";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Agent Gallagher 1 episode, 2016";"Caroline Strong";"https://www.imdb.com/name/nm0834952";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Specialist 1 episode, 2016";"Lee Wong";"https://www.imdb.com/name/nm0939213";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Officer Sullivan 1 episode, 2015";"Matthew Blumm";"https://www.imdb.com/name/nm0089867";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Prohaszka 1 episode, 2015";"Peter Claymore";"https://www.imdb.com/name/nm2994928";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dr. Murray 1 episode, 2015";"Don Guillory";"https://www.imdb.com/name/nm2927859";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Alpha 1 episode, 2016";"Patrick Brana";"https://www.imdb.com/name/nm4314370";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Biker 1 episode, 2016";"Ross Brodar";"https://www.imdb.com/name/nm1578776";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Guest #2 1 episode, 2016";"Gwendolyn Bucci";"https://www.imdb.com/name/nm0117887";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Corrections Officer 1 episode, 2016";"Brian Distance";"https://www.imdb.com/name/nm3309592";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Third Officer 1 episode, 2016";"Brandon Morris";"https://www.imdb.com/name/nm1280515";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Driver 1 episode, 2016";"George Papadimatos";"https://www.imdb.com/name/nm6766030";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Bartender 1 episode, 2016";"Gordon Silva";"https://www.imdb.com/name/nm4352782";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Prostitute One 1 episode, 2016";"Lana Yoo";"https://www.imdb.com/name/nm3731118";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Dr. Rosenberg 1 episode, 2015";"Lee Bergman";"https://www.imdb.com/name/nm4100649";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Stocky Bodyguard 1 episode, 2015";"Michael King";"https://www.imdb.com/name/nm7255654";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Lawyer 1 episode, 2015";"Dave T. Koenig";"https://www.imdb.com/name/nm1625531";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Officer Pinski 1 episode, 2015";"Sean Phillips";"https://www.imdb.com/name/nm2375870";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Man in Suit 1 episode, 2016";"Andrew Ayala";"https://www.imdb.com/name/nm4545714";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Corrections Officer 1 episode, 2016";"Laurence Blum";"https://www.imdb.com/name/nm2335617";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Yakuza Guard 1 episode, 2016";"Hidenori Inoue";"https://www.imdb.com/name/nm2604669";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Prostitute Two 1 episode, 2016";"Hye Jin Jang";"https://www.imdb.com/name/nm5687987";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Japanese Thug 1 episode, 2016";"Jun Naito";"https://www.imdb.com/name/nm2324802";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Cartel Member Cop 1 episode, 2016";"Reza Salazar";"https://www.imdb.com/name/nm2201876";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Reporter 1 episode, 2016";"Emily Trask";"https://www.imdb.com/name/nm3312848";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Sick Child 1 episode, 2015";"Jagger Bruch";"https://www.imdb.com/name/nm7255555";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Sick Man 1 episode, 2015";"Tom Knutson";"https://www.imdb.com/name/nm1649811";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Skinny Bodyguard 1 episode, 2015";"Young-H. Lee";"https://www.imdb.com/name/nm2441162";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Clyde Furnum 1 episode, 2015";"J. Tucker Smith";"https://www.imdb.com/name/nm0808532";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Lowlife 1 episode, 2016";"Jay Hieron";"https://www.imdb.com/name/nm2147477";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Single Mom 1 episode, 2016";"Ana Maria Jomolca";"https://www.imdb.com/name/nm1770834";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Vain Thug 1 episode, 2016";"Shuhei Kinoshita";"https://www.imdb.com/name/nm4707774";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Owner 1 episode, 2016";"Rod Knoll";"https://www.imdb.com/name/nm2647863";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Maitre'D 1 episode, 2016";"Kevin Loreque";"https://www.imdb.com/name/nm0520865";"Daredevil";"https://www.imdb.com/title/tt3322312"
"Homicide Detective 1 episode, 2016";"Robert McKay";"https://www.imdb.com/name/nm1134599";"Daredevil";"https://www.imdb.com/title/tt3322312"
