"role";"actorname";"actorimdb";"titlename";"titleimdb"
"Gary the Cameraman";"Adam Pally";"https://www.imdb.com/name/nm1269723";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Chad Davis";"James Rackley";"https://www.imdb.com/name/nm4540181";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Candidate";"Cullen Moss";"https://www.imdb.com/name/nm1150144";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Room Service Waiter / Extremis Soldier (as Jake Dewitt)";"Jacob Dewitt";"https://www.imdb.com/name/nm1988867";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard";"Kevin Arnold";"https://www.imdb.com/name/nm5275248";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Sweat Shop Agent";"Rebecca Mader";"https://www.imdb.com/name/nm1242950";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard";"Juan Bofill";"https://www.imdb.com/name/nm1282524";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard (as David Buglione)";"David Anthony Buglione";"https://www.imdb.com/name/nm2013981";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard";"Adam Lytle";"https://www.imdb.com/name/nm5144312";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard (as Paul O'Connor)";"Paul Andrew O'Connor";"https://www.imdb.com/name/nm4217782";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard";"Phil Ortiz";"https://www.imdb.com/name/nm1471477";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Sleepy Mandarin Girl";"Gwendalyn Barker";"https://www.imdb.com/name/nm5642931";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Annoyed Mandarin Guard";"Steve Wilder";"https://www.imdb.com/name/nm0928637";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Party Girl #1";"Luciana Faulhaber";"https://www.imdb.com/name/nm3445312";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Party Girl #2 (as Karina Florez)";"Kary Musa";"https://www.imdb.com/name/nm3897386";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Tony's Guard";"Mike Massa";"https://www.imdb.com/name/nm0557086";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Ponytail Express";"Mark Kubr";"https://www.imdb.com/name/nm0473578";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Reluctant AIM Guard (as Si-Fu Eric Oram)";"Eric Oram";"https://www.imdb.com/name/nm0649309";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"AIM Ping Pong Girl (as Naomi Parshin)";"Naomi Grace";"https://www.imdb.com/name/nm5649437";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"AIM Ping Pong Girl (as Aurelia Rose)";"Aurelia Riley";"https://www.imdb.com/name/nm4160628";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"AIM Ping Pong Girl";"Johanna Yunda";"https://www.imdb.com/name/nm5649847";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Secret Service Agent";"Wesley Thompson";"https://www.imdb.com/name/nm0860838";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Iron Patriot Fan #1 (as TC Anyachonkeya)";"Toochukwu T.C. Anyachonkeya";"https://www.imdb.com/name/nm3798907";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Vice President's Daughter";"Jenna Ortega";"https://www.imdb.com/name/nm4911194";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Iron Patriot Fan #2";"Chad Kurtz";"https://www.imdb.com/name/nm4949575";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Navy Op";"Corey Hawkins";"https://www.imdb.com/name/nm3659660";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Air Force One Officer";"Cal Johnson";"https://www.imdb.com/name/nm0002756";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Commander";"Linden Ashby";"https://www.imdb.com/name/nm0000798";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Heather";"Sarah Farooqui";"https://www.imdb.com/name/nm0267956";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Sala Baker";"https://www.imdb.com/name/nm1019674";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Kial Butler";"https://www.imdb.com/name/nm1108648";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Nick Brandon";"https://www.imdb.com/name/nm0104790";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Dan Brown";"https://www.imdb.com/name/nm1640149";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (as Funan Chien)";"Fernando Chien";"https://www.imdb.com/name/nm0157312";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Ilram Choi";"https://www.imdb.com/name/nm1271475";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Brycen Counts";"https://www.imdb.com/name/nm0183618";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Kiante Elam";"https://www.imdb.com/name/nm0252923";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Dane Farwell";"https://www.imdb.com/name/nm0267258";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Mark Fichera";"https://www.imdb.com/name/nm2795735";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Colin Follenweider";"https://www.imdb.com/name/nm1744237";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Aja Frary";"https://www.imdb.com/name/nm2829750";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Mark Ginther";"https://www.imdb.com/name/nm0320169";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Adrian Gonzales";"https://www.imdb.com/name/nm5650067";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Dennis Keiffer";"https://www.imdb.com/name/nm0445022";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (as Sammy Le)";"Samuel Le";"https://www.imdb.com/name/nm0883731";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Tara Macken";"https://www.imdb.com/name/nm2706388";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (as Billy Morts)";"William Morts";"https://www.imdb.com/name/nm0608121";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Jade Quon";"https://www.imdb.com/name/nm1203910";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"J.C. Robaina";"https://www.imdb.com/name/nm0730154";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Markos Rounthwaite";"https://www.imdb.com/name/nm0745775";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (as Philip J. Silvera)";"Philip J Silvera";"https://www.imdb.com/name/nm2856661";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier";"Brian Simpson";"https://www.imdb.com/name/nm0800923";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (as Mark Wagner)";"Mark Aaron Wagner";"https://www.imdb.com/name/nm0906010";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"New Years Convention Technician (uncredited)";"Johann Carchidi Abreu";"https://www.imdb.com/name/nm4603041";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Secret Service Agent (uncredited)";"Keion Adams";"https://www.imdb.com/name/nm2827968";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Himself (uncredited)";"Daniel Agger";"https://www.imdb.com/name/nm2165889";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"NYE Party Guy (uncredited)";"Joseph Akharoh Jr.";"https://www.imdb.com/name/nm5693621";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extra (uncredited)";"Marcus Alston";"https://www.imdb.com/name/nm7571504";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Village Elder (uncredited)";"Aesop Aquarian";"https://www.imdb.com/name/nm0032592";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Saloon Girl (uncredited)";"Laura Avery";"https://www.imdb.com/name/nm4338772";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Nurse (uncredited)";"Laura Avnaim";"https://www.imdb.com/name/nm5209410";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Photographer (uncredited)";"Ric Bagoly";"https://www.imdb.com/name/nm2469500";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Reporter (uncredited)";"Del Baron";"https://www.imdb.com/name/nm5334674";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Girl crying (uncredited)";"Kayla Bechor";"https://www.imdb.com/name/nm5932170";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Air Force One Senior White House Staff (uncredited)";"Elizabeth Becka";"https://www.imdb.com/name/nm1382762";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Onlooker (uncredited)";"Logan Bennett";"https://www.imdb.com/name/nm4430498";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Stylist Girl (uncredited)";"Olga Bespalenko";"https://www.imdb.com/name/nm4744281";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Party Guest (uncredited)";"Yuki Bird";"https://www.imdb.com/name/nm2320895";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Onlooker at Hospital (uncredited)";"Sharika Blockett";"https://www.imdb.com/name/nm5157216";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Agent Danbury (uncredited)";"Rustam Branaman";"https://www.imdb.com/name/nm0104312";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Aristocrat Hotel Guest (uncredited)";"Lorraine Caporaso";"https://www.imdb.com/name/nm3206915";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"White House Press Reporter (uncredited)";"John Carter";"https://www.imdb.com/name/nm6283429";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Drunk Conventioneer (uncredited)";"Vince Casademont";"https://www.imdb.com/name/nm5203741";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"News Reporter (uncredited)";"Chevy Lamont Cofield";"https://www.imdb.com/name/nm4438095";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Guard (uncredited)";"Stephen L. Cohen";"https://www.imdb.com/name/nm4017202";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Motorcycle Cop (uncredited)";"Brian Cole";"https://www.imdb.com/name/nm5902842";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Bar Patron (uncredited)";"Raul Colon";"https://www.imdb.com/name/nm4225820";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Photographer (uncredited)";"Andrea Conrad";"https://www.imdb.com/name/nm6278368";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Techie (uncredited)";"Darin Cooper";"https://www.imdb.com/name/nm0177970";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Pageant Guest / Saloon Patron (uncredited)";"Christopher Cozort";"https://www.imdb.com/name/nm4465621";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Man in Cowboy Hat (uncredited)";"Jeff Crofut";"https://www.imdb.com/name/nm7107789";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Townsman (uncredited)";"Todd Davis";"https://www.imdb.com/name/nm5550236";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Vice President's Young Son (uncredited)";"Drew Day";"https://www.imdb.com/name/nm6222492";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Neptune's Net Bar Patron - Man in Hat (uncredited)";"Christopher De Stefano";"https://www.imdb.com/name/nm1778284";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Bern Concierge (uncredited)";"Mariam Devash";"https://www.imdb.com/name/nm5211366";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (uncredited)";"Gordon Dillard Jr.";"https://www.imdb.com/name/nm5271848";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Marine (uncredited)";"Stephen Dixon";"https://www.imdb.com/name/nm3963106";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Stark Security Guard (uncredited)";"Brenden Donovan";"https://www.imdb.com/name/nm1322675";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"White House Photographer (uncredited)";"Steve Earnest";"https://www.imdb.com/name/nm4078968";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Waitress (uncredited)";"Kim Farris";"https://www.imdb.com/name/nm1225657";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Tech Guard (uncredited)";"Kale Flowers";"https://www.imdb.com/name/nm3111614";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Waitress (uncredited)";"Carolyn Foland";"https://www.imdb.com/name/nm4418826";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"White House Reporter (uncredited)";"Don Folz";"https://www.imdb.com/name/nm6034328";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"New Years Eve Reveler (uncredited)";"Patrick H. Fox";"https://www.imdb.com/name/nm4330795";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"LA Local (uncredited)";"William Frasca";"https://www.imdb.com/name/nm5070329";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Insurgent (uncredited)";"Gregory French";"https://www.imdb.com/name/nm5013246";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"White House Press Reporter (uncredited)";"Fred Galle";"https://www.imdb.com/name/nm5535767";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Rose Hills Sheriff (uncredited)";"Spencer Garrett";"https://www.imdb.com/name/nm0308208";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Reporter #4 (uncredited)";"Lana Gautier";"https://www.imdb.com/name/nm1799792";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Juan (uncredited)";"Chris Gethard";"https://www.imdb.com/name/nm1589811";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"AIM Employee (uncredited)";"David Goebel";"https://www.imdb.com/name/nm5143568";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (uncredited)";"Lino M. Gomes";"https://www.imdb.com/name/nm5467643";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin's Videography Director (uncredited)";"Jordan Googe";"https://www.imdb.com/name/nm3924220";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Onlooker (uncredited)";"Amy Gorgen";"https://www.imdb.com/name/nm1785237";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Waitress (uncredited)";"Cindy Goudie";"https://www.imdb.com/name/nm3450632";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Secret Service Agent (uncredited)";"Randy Grazio";"https://www.imdb.com/name/nm5476869";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Pakistani (uncredited)";"Albert Guzman";"https://www.imdb.com/name/nm5233331";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Neptune Net Bar Patron (uncredited)";"Mike Guzman";"https://www.imdb.com/name/nm3594623";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Insurgent (uncredited)";"Walid N. Hakim";"https://www.imdb.com/name/nm6514691";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Hollywood Tourist (uncredited)";"Trevor Hammonds";"https://www.imdb.com/name/nm4971528";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Mandarin Militia (uncredited)";"Bryan Hanna";"https://www.imdb.com/name/nm2185009";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Pageant Judge 2 (uncredited)";"Patrick Hannah";"https://www.imdb.com/name/nm6178120";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"CAOC Analyst (uncredited)";"Joshua Harto";"https://www.imdb.com/name/nm0367176";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Pier Fisherman (uncredited)";"Lemuel Heida";"https://www.imdb.com/name/nm5739996";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Driver (uncredited)";"J. Mardrice Henderson";"https://www.imdb.com/name/nm5918426";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Party Guest #2 (uncredited)";"Ethan Henry";"https://www.imdb.com/name/nm3332649";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Bellhop (uncredited)";"Jeffrey Hersh";"https://www.imdb.com/name/nm6394896";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Townsperson (uncredited)";"Joseph Milton Hodges Jr.";"https://www.imdb.com/name/nm5596902";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Townsperson (uncredited)";"Joseph Milton Hodges Sr.";"https://www.imdb.com/name/nm5596670";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Christmas Tree Saleswoman (uncredited)";"Nancy Rouse Hodges";"https://www.imdb.com/name/nm5596607";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremis Soldier (uncredited)";"Anthony J. James";"https://www.imdb.com/name/nm5006067";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Military Advisor (uncredited)";"Baron Jay";"https://www.imdb.com/name/nm1767162";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Party Guest (uncredited)";"Dave Jia";"https://www.imdb.com/name/nm6232234";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Extremist (uncredited)";"Cerina E. Johnson";"https://www.imdb.com/name/nm6699695";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"EMT (uncredited)";"Dean Allen Jones";"https://www.imdb.com/name/nm4427048";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Rose Hill Saloon Patron (uncredited)";"Caroline Kahn";"https://www.imdb.com/name/nm6681639";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Guard (uncredited)";"Justin Kucsulain";"https://www.imdb.com/name/nm5573827";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"A.I.M. Employee (uncredited)";"Tanner Lagasca";"https://www.imdb.com/name/nm5089151";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Reporter / Voice Replace (voice) (uncredited)";"Lex Lang";"https://www.imdb.com/name/nm0485670";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Drunk Conventioneer (uncredited)";"David W. LeBlanc";"https://www.imdb.com/name/nm3345359";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Michele Cusick (uncredited)";"Noa Lindberg";"https://www.imdb.com/name/nm4160539";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Neptunes Net Bar Patron (uncredited)";"Jessica Lorez";"https://www.imdb.com/name/nm4802659";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Executed Pakistani Villager (uncredited)";"Michael Lovern";"https://www.imdb.com/name/nm2831736";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Onlooker (uncredited)";"Cody Lowe";"https://www.imdb.com/name/nm3926285";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Vice President's Older Son (uncredited)";"Daniel Loyola";"https://www.imdb.com/name/nm2304419";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Doctor (uncredited)";"Chiara Lucotti";"https://www.imdb.com/name/nm8447181";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Vice Presidents cousin (uncredited)";"Oscar Magana Jr.";"https://www.imdb.com/name/nm5332621";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Convention Photographer (uncredited)";"Keri Maletto";"https://www.imdb.com/name/nm3499448";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"FBI Agent (uncredited)";"Kenneth Manos";"https://www.imdb.com/name/nm5182271";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Evan Russell (uncredited)";"Michael Mariano";"https://www.imdb.com/name/nm6198051";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Rebel Soldier (uncredited)";"Baseer Maroof";"https://www.imdb.com/name/nm6001647";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"Party Guy #4 (uncredited)";"Pete Marzilli";"https://www.imdb.com/name/nm4009108";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
"East Coast Technical Director (uncredited)";"Jen McPherson";"https://www.imdb.com/name/nm2198866";"Iron Man 3";"https://www.imdb.com/title/tt1300854"
