"role";"actorname";"actorimdb";"titlename";"titleimdb"
"Sheldon McFee 2 episodes, 2015";"Devin Ratray";"https://www.imdb.com/name/nm0711864";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Miles Van Ert 2 episodes, 2015";"James Urbaniak";"https://www.imdb.com/name/nm0881672";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Ryan 2 episodes, 2016";"Christopher Allen";"https://www.imdb.com/name/nm3074123";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Director Kenneth 2 episodes, 2016";"Randy Sklar";"https://www.imdb.com/name/nm0804460";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Alex Doobin 2 episodes, 2015";"Kevin Cotteleer";"https://www.imdb.com/name/nm0182934";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Butch Wallace / ... 2 episodes, 2015";"Patrick Robert Smith";"https://www.imdb.com/name/nm0002244";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Betty Carver (Radio Actor) 2 episodes, 2015";"Erin Torpey";"https://www.imdb.com/name/nm0868280";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Radio Announcer 2 episodes, 2015";"Ralph Garman";"https://www.imdb.com/name/nm0307621";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Hank 2 episodes, 2016";"Chris Coppola";"https://www.imdb.com/name/nm0178875";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Ford 2 episodes, 2016";"Brian Glanney";"https://www.imdb.com/name/nm0321733";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Carol 2 episodes, 2015";"Benita Robledo";"https://www.imdb.com/name/nm2740933";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Fisher 2 episodes, 2015-2016";"Kevin Ashworth";"https://www.imdb.com/name/nm2825198";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Isodyne Receptionist 2 episodes, 2016";"Angela Cristantello";"https://www.imdb.com/name/nm4742432";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Blackwell 2 episodes, 2016";"Russell Edge";"https://www.imdb.com/name/nm1763416";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Dum-Dum Dugan 1 episode, 2015";"Neal McDonough";"https://www.imdb.com/name/nm0568180";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Loretta Dooley 1 episode, 2015";"Sarah Bloom";"https://www.imdb.com/name/nm2113647";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Happy Sam Sawyer 1 episode, 2015";"Leonard Roberts";"https://www.imdb.com/name/nm0731346";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Detective Prendergast 1 episode, 2015";"Glenn Taranto";"https://www.imdb.com/name/nm0850234";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Wilma Cully 1 episode, 2016";"Samaire Armstrong";"https://www.imdb.com/name/nm1027847";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Colonel Ernst Mueller 1 episode, 2015";"Jack Conley";"https://www.imdb.com/name/nm0174780";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Dr. Seth Honicky 1 episode, 2015";"Rick Peters";"https://www.imdb.com/name/nm0676648";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Walt Cooper 1 episode, 2015";"John Prosky";"https://www.imdb.com/name/nm0698763";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Rick Ramirez 1 episode, 2015";"Greg Serano";"https://www.imdb.com/name/nm0784833";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ovechkin 1 episode, 2015";"Pawel Szajda";"https://www.imdb.com/name/nm1437733";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Torrance 1 episode, 2016";"John Balma";"https://www.imdb.com/name/nm0050955";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Uncle Bud 1 episode, 2016";"Chris Mulkey";"https://www.imdb.com/name/nm0611889";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Colleen O'Brien 1 episode, 2015";"Ashley Hinshaw";"https://www.imdb.com/name/nm3358233";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Dr. Arnim Zola 1 episode, 2015";"Toby Jones";"https://www.imdb.com/name/nm0429363";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Mike Li 1 episode, 2015";"Eddie Shin";"https://www.imdb.com/name/nm1102244";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Otto Mink 1 episode, 2015";"Gregory Sporleder";"https://www.imdb.com/name/nm0819440";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mr. Edwards 1 episode, 2016";"Christopher Grove";"https://www.imdb.com/name/nm0343961";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Detective Andrew Henry 1 episode, 2016";"Sean O'Bryan";"https://www.imdb.com/name/nm0639917";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Frank 1 episode, 2015";"John Bishop";"https://www.imdb.com/name/nm0084087";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Albert 1 episode, 2015";"Steven Hack";"https://www.imdb.com/name/nm1035461";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Officer Pike 1 episode, 2015";"DaJuan Johnson";"https://www.imdb.com/name/nm1542537";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Surgeon 1 episode, 2015";"Rob Locke";"https://www.imdb.com/name/nm2706290";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Nikola 1 episode, 2015";"Alex Veadov";"https://www.imdb.com/name/nm0891514";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Fred, Peggy's Fiance 1 episode, 2016";"Kevin Changaris";"https://www.imdb.com/name/nm5866295";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Nurse 1 episode, 2016";"Arielle McFadden";"https://www.imdb.com/name/nm3325494";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Nick Driscoll 1 episode, 2016";"Damian O'Hare";"https://www.imdb.com/name/nm1400933";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"SSR Informant 1 episode, 2015";"John Glover";"https://www.imdb.com/name/nm0001278";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Agent Corcoran 1 episode, 2015";"Travis Johns";"https://www.imdb.com/name/nm1594312";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Man on Bench 1 episode, 2015";"Stan Lee";"https://www.imdb.com/name/nm0498278";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Fyodor 1 episode, 2015";"Dimiter D. Marinov";"https://www.imdb.com/name/nm1221253";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Jerome Zandow 1 episode, 2015";"Rob Mars";"https://www.imdb.com/name/nm1038783";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Spider Raymond 1 episode, 2015";"Andre Royo";"https://www.imdb.com/name/nm0747420";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Man 1 episode, 2016";"Myles Grier";"https://www.imdb.com/name/nm5174153";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mortimer Hayes 1 episode, 2016";"John Kerry";"https://www.imdb.com/name/nm0449900";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mob Boss 1 episode, 2015";"Don Luce";"https://www.imdb.com/name/nm0524405";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Emmett Dooley 1 episode, 2015";"Lincoln Melcher";"https://www.imdb.com/name/nm5576756";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Pinky Pinkerton 1 episode, 2015";"Richard Short";"https://www.imdb.com/name/nm2095375";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Guard 2 1 episode, 2016";"Sean Bolger";"https://www.imdb.com/name/nm2301384";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Frank 1 episode, 2016";"Carl W. Crudup";"https://www.imdb.com/name/nm0189954";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Melody 1 episode, 2016";"Hayley McCarthy";"https://www.imdb.com/name/nm3045541";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Bombshell Secretary 1 episode, 2016";"Alexandra Vino";"https://www.imdb.com/name/nm3857508";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ovechkin's Mom 1 episode, 2015";"Madonna Cacciatore";"https://www.imdb.com/name/nm1883248";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Molly Bowden 1 episode, 2015";"Laura Coover";"https://www.imdb.com/name/nm2993395";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"George 1 episode, 2015";"Tim DeZarn";"https://www.imdb.com/name/nm0212498";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Cryptographer 1 episode, 2015";"Jared Gertner";"https://www.imdb.com/name/nm2829757";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Senator Webster 1 episode, 2015";"Bill Kalmenson";"https://www.imdb.com/name/nm0436105";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Pasha 1 episode, 2015";"Dave Matos";"https://www.imdb.com/name/nm1631243";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Jerry 1 episode, 2016";"Jimmy Ambrose";"https://www.imdb.com/name/nm1667063";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Elderly Teller 1 episode, 2016";"John Gilbert";"https://www.imdb.com/name/nm0318110";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Orderly 1 episode, 2016";"Brock Jones";"https://www.imdb.com/name/nm5590060";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Guard 1 episode, 2016";"Josh Latzer";"https://www.imdb.com/name/nm1662118";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"LAPD Officer 1 episode, 2016";"Alva Loomis";"https://www.imdb.com/name/nm6108129";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Sheriff 1 episode, 2016";"Clayton Norcross";"https://www.imdb.com/name/nm0634917";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mrs. Carter 1 episode, 2016";"Carole Ruggier";"https://www.imdb.com/name/nm0749442";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Junior Juniper 1 episode, 2015";"James Austin Kerr";"https://www.imdb.com/name/nm3521335";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Salesclerk 1 episode, 2015";"Lisa Pescherine";"https://www.imdb.com/name/nm2289114";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Josephine 1 episode, 2015";"Victoria Profeta";"https://www.imdb.com/name/nm1437125";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Building Manager 1 episode, 2015";"Paul Roache";"https://www.imdb.com/name/nm0730072";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Anton Vanko 1 episode, 2015";"Costa Ronin";"https://www.imdb.com/name/nm2687923";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ned Silver 1 episode, 2016";"Andrew Carter";"https://www.imdb.com/name/nm1910214";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"SSR Agent #1 1 episode, 2016";"Edward Deraney";"https://www.imdb.com/name/nm2128971";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Restaurant Owner 1 episode, 2016";"Nick Hoffa";"https://www.imdb.com/name/nm1851032";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Gorgeous Blonde 1 episode, 2016";"Hope Lauren";"https://www.imdb.com/name/nm5422737";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Roxxon Guard 1 episode, 2016";"Ryan Sturz";"https://www.imdb.com/name/nm1173297";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Thelma Crawford 1 episode, 2015";"Yasmine Aker";"https://www.imdb.com/name/nm3309544";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"10 Year Old Dottie 1 episode, 2015";"Veronika Bonell";"https://www.imdb.com/name/nm6032512";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Usherette 1 episode, 2015";"Diana Gettinger";"https://www.imdb.com/name/nm1631098";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Madison Avenue Guy 1 episode, 2015";"Kevin Heffernan";"https://www.imdb.com/name/nm0373571";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Emily 1 episode, 2015";"Christie Herring";"https://www.imdb.com/name/nm1661461";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Lorraine 1 episode, 2015";"Sarah Schreiber";"https://www.imdb.com/name/nm2536104";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Concierge 1 episode, 2016";"Robert Buscemi";"https://www.imdb.com/name/nm3495977";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Security Guard Warshauer 1 episode, 2016";"Chris Harrison";"https://www.imdb.com/name/nm7011434";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mabel 1 episode, 2016";"Tamika Katon-Donegal";"https://www.imdb.com/name/nm1346532";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Goon 1 episode, 2016";"Malosi Leonard";"https://www.imdb.com/name/nm0502696";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Paul 1 episode, 2016";"Tim Soergel";"https://www.imdb.com/name/nm1616252";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"10 Year Old Anya 1 episode, 2015";"Caitlin Carmichael";"https://www.imdb.com/name/nm2965079";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mechanic 1 episode, 2015";"Alex Daniels";"https://www.imdb.com/name/nm0199830";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Woman 1 episode, 2015";"Mary-Beth Manning";"https://www.imdb.com/name/nm0543336";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Automat Customer 1 episode, 2015";"Rick Steadman";"https://www.imdb.com/name/nm1942676";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Winston 1 episode, 2015";"Atticus Todd";"https://www.imdb.com/name/nm1151381";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Tipsy Guy 1 episode, 2015";"Tim True";"https://www.imdb.com/name/nm1296521";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Edith Oberon 1 episode, 2015";"Krista Marie Yu";"https://www.imdb.com/name/nm3934247";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Snub Nose 1 episode, 2016";"Timothy Thomas Brown";"https://www.imdb.com/name/nm1676508";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ralph 1 episode, 2016";"Bert Rotundo";"https://www.imdb.com/name/nm0745484";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Teen Agnes Cully 1 episode, 2016";"Olivia Welch";"https://www.imdb.com/name/nm7326511";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"10 Year Old Eva 1 episode, 2015";"Chiara Aurelia";"https://www.imdb.com/name/nm5988570";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Daisy Clover Foreman 1 episode, 2015";"Greg Bryan";"https://www.imdb.com/name/nm2385657";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Esther 1 episode, 2015";"Joyce Greenleaf";"https://www.imdb.com/name/nm1478267";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Vera 1 episode, 2015";"Meagan Holder";"https://www.imdb.com/name/nm3272620";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Jimmy 1 episode, 2015";"Tim James";"https://www.imdb.com/name/nm1276064";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Bartender 1 episode, 2015";"Johnny Marques";"https://www.imdb.com/name/nm0549758";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Middle-Aged Man 1 episode, 2015";"Chris Palermo";"https://www.imdb.com/name/nm0657548";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Reporter #1 1 episode, 2015";"Matt Raimo";"https://www.imdb.com/name/nm3340697";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Young Peggy Carter 1 episode, 2016";"Gabriella Graves";"https://www.imdb.com/name/nm7240095";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Medical Examiner Meltzer 1 episode, 2016";"Bruce Katzman";"https://www.imdb.com/name/nm0441929";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"EMT 1 episode, 2016";"Patrick Quinlan";"https://www.imdb.com/name/nm3229681";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Short Bouncer 1 episode, 2015";"Jeffrey David Anderson";"https://www.imdb.com/name/nm4343941";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Elderly Woman 1 episode, 2015";"Sandra Lee Gimpel";"https://www.imdb.com/name/nm0319831";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"SSR Lab Tech 1 episode, 2015";"Jeff Locker";"https://www.imdb.com/name/nm1679056";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Pete the Newspaper Guy 1 episode, 2015";"J. Anthony McCarthy";"https://www.imdb.com/name/nm1159706";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Small Boy 1 episode, 2015";"Kellen Michael";"https://www.imdb.com/name/nm5258927";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Reporter #2 1 episode, 2015";"Ward Roberts";"https://www.imdb.com/name/nm1336690";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Gloria 1 episode, 2015";"Joanna Strapp";"https://www.imdb.com/name/nm2843759";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Rookie Cop 1 episode, 2016";"Alex Alcheh";"https://www.imdb.com/name/nm5924596";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Truck Driver 1 episode, 2016";"Lon Gowan";"https://www.imdb.com/name/nm0332935";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Young Michael Carter 1 episode, 2016";"Webb Hayes";"https://www.imdb.com/name/nm5134150";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Singer 1 episode, 2016";"Kirby Lauryen";"https://www.imdb.com/name/nm7829322";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Large Smuggler 1 episode, 2015";"Billy Malone";"https://www.imdb.com/name/nm3769813";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Tall Bouncer 1 episode, 2015";"Carrick O'Quinn";"https://www.imdb.com/name/nm0642359";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Leviathan Soldier 1 episode, 2015";"Vladimir Tevlovski";"https://www.imdb.com/name/nm1769070";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Gary Tower 1 episode, 2015";"Gerald Webb";"https://www.imdb.com/name/nm2230938";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Young Agnes Cully 1 episode, 2016";"Ivy George";"https://www.imdb.com/name/nm6386497";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ground Crewman 1 episode, 2015";"Christopher Poehls";"https://www.imdb.com/name/nm3907255";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Larger Smuggler 1 episode, 2015";"Jeremy Timmins";"https://www.imdb.com/name/nm4226607";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ticket Lady 1 episode, 2016";"Khalilah Joi";"https://www.imdb.com/name/nm2284683";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Goon 1 episode, 2015";"Jim Palmer";"https://www.imdb.com/name/nm0658293";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"FBI Agent 1 episode, 2016";"Jonathan LaVallee";"https://www.imdb.com/name/nm4206859";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Hoodlum 1 episode, 2015";"Tim Garris";"https://www.imdb.com/name/nm2371549";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Bletchley Girl 1 episode, 2016";"Catriona Toop";"https://www.imdb.com/name/nm3521629";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Thug 1 episode, 2015";"Chad Dashnaw";"https://www.imdb.com/name/nm1216220";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Bletchley Girl #2 1 episode, 2016";"Jennifer Neala Page";"https://www.imdb.com/name/nm2395002";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Gino DeLucia 1 episode, 2015";"Joseph Wilson";"https://www.imdb.com/name/nm4128617";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Business man / ... (uncredited) 2 episodes, 2015";"Arben Selimi";"https://www.imdb.com/name/nm6313231";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"SSR Agent #1 (uncredited) 1 episode, 2015";"Mike Massa";"https://www.imdb.com/name/nm0557086";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"SSR Agent #3 (uncredited) 1 episode, 2015";"Denney Pierce";"https://www.imdb.com/name/nm0682334";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Russian School Girl (uncredited) 1 episode, 2015";"Bella Rochelle";"https://www.imdb.com/name/nm7258462";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Ruby (uncredited) 1 episode, 2015";"Kirsten Vangsness";"https://www.imdb.com/name/nm1494536";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"SSR Agent #2 (uncredited) 1 episode, 2015";"Marcus Young";"https://www.imdb.com/name/nm7077987";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"United States Marine (uncredited) 1 episode, 2015";"Adam Zalt";"https://www.imdb.com/name/nm2735460";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Gala Guest (uncredited) 1 episode, 2016";"Easton Alexeyev";"https://www.imdb.com/name/nm7726966";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Isodyne Supervisor (uncredited) 1 episode, 2016";"Christopher Bierl";"https://www.imdb.com/name/nm7533087";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Gorgeous Girl (uncredited) 1 episode, 2016";"Anika Contos";"https://www.imdb.com/name/nm2731608";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"One Man Band (uncredited) 1 episode, 2016";"Max Daniels";"https://www.imdb.com/name/nm0200034";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Guard (uncredited) 1 episode, 2016";"Dennis Fitzgerald";"https://www.imdb.com/name/nm0280214";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Stark's Cinematographer (uncredited) 1 episode, 2016";"Edward J. Pei";"https://www.imdb.com/name/nm0005825";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Mr. Carter (uncredited) 1 episode, 2016";"Paul Rosenblum";"https://www.imdb.com/name/nm0742467";"Agent Carter";"https://www.imdb.com/title/tt3475734"
"Clifford (uncredited) 1 episode, 2016";"Claude Stuart";"https://www.imdb.com/name/nm2955353";"Agent Carter";"https://www.imdb.com/title/tt3475734"
