"role","actorname","actorimdb","titlename","titleimdb"
"Schneider","Erich Redman","https://www.imdb.com/name/nm0715000","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"The Star Spangled Singer","Rosanna Hoult","https://www.imdb.com/name/nm3047502","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"The Star Spangled Singer","Naomi Slights","https://www.imdb.com/name/nm4545704","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"The Star Spangled Singer","Kirsty Mather","https://www.imdb.com/name/nm2623766","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Kid in USO Audience","Megan Sanderson","https://www.imdb.com/name/nm4545872","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Kid in USO Audience","Darren Simpson","https://www.imdb.com/name/nm1775618","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Newsstand Mom","Fernanda Toker","https://www.imdb.com/name/nm4545788","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Autograph Seeker","Laura Haddock","https://www.imdb.com/name/nm2652095","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"'Adolph Hitler'","James Payton","https://www.imdb.com/name/nm1246512","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Army Heckler","Ronan Raftery","https://www.imdb.com/name/nm3995719","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Army Heckler","Nick Hendrix","https://www.imdb.com/name/nm4334838","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Army Heckler","Luke Allen-Gale","https://www.imdb.com/name/nm3012604","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Army Heckler","Jack Gordon","https://www.imdb.com/name/nm2807846","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Guard / HYDRA Pilot","Ben Uttley","https://www.imdb.com/name/nm1111151","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Stark's Engineer","Kevin Millington","https://www.imdb.com/name/nm4089248","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Manager Velt","Patrick Monckeberg","https://www.imdb.com/name/nm2637376","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Lieutenant","Peter Stark","https://www.imdb.com/name/nm0823253","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"SHIELD Agent","Amanda Righetti","https://www.imdb.com/name/nm1119462","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Jennifer Abbotts","https://www.imdb.com/name/nm4847773","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Michelle Antrobus","https://www.imdb.com/name/nm4847606","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Lucy Dean","https://www.imdb.com/name/nm4849116","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Erin Dusek","https://www.imdb.com/name/nm4847181","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Nicole Evans","https://www.imdb.com/name/nm4848618","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Lizzi Franklin","https://www.imdb.com/name/nm4848187","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Emma Harris","https://www.imdb.com/name/nm1385364","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Rachael Isherwood","https://www.imdb.com/name/nm4847685","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Danielle Kelly","https://www.imdb.com/name/nm4849053","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Nicole May","https://www.imdb.com/name/nm4847036","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Stevie-Jean McGuire","https://www.imdb.com/name/nm4848710","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Anna McNicholas","https://www.imdb.com/name/nm4848473","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Rosie Pethullis","https://www.imdb.com/name/nm4281025","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Jessica Powell","https://www.imdb.com/name/nm4847213","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer (as Rachel Quartley)","Rai Quartley","https://www.imdb.com/name/nm6886945","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Sarah Riches","https://www.imdb.com/name/nm3736520","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Holly Rostron","https://www.imdb.com/name/nm4848640","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Caroline Royce","https://www.imdb.com/name/nm3747787","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Stephanie Jayne Thompson","https://www.imdb.com/name/nm4847726","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Dancer","Lucie Waugh","https://www.imdb.com/name/nm4525526","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Billy Lozowski","https://www.imdb.com/name/nm4847637","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Gregory Paulett","https://www.imdb.com/name/nm4848956","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Adam Birch","https://www.imdb.com/name/nm4847296","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Adam Kent","https://www.imdb.com/name/nm4847372","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer (as William Morris)","Wiliam Morris","https://www.imdb.com/name/nm4849057","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","David Sdall","https://www.imdb.com/name/nm4848299","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Paul Simmons","https://www.imdb.com/name/nm4847641","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Marc Wheeler","https://www.imdb.com/name/nm4847593","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Chris Diggle","https://www.imdb.com/name/nm4848771","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"USO Drummer","Michael Humphrey","https://www.imdb.com/name/nm4849050","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Prisoner of War (uncredited)","Raed Abbas","https://www.imdb.com/name/nm3877899","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"New York Child (uncredited)","Esme Allen-Quarmby","https://www.imdb.com/name/nm4157159","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Senator Security (uncredited)","Colin Alltree","https://www.imdb.com/name/nm5723554","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Businessman (uncredited)","Michael Aston","https://www.imdb.com/name/nm4600321","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Sgt US Marine (uncredited)","Mark Badham","https://www.imdb.com/name/nm4240513","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Bookshop Owner (uncredited)","Paul Bergquist","https://www.imdb.com/name/nm4800427","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Soldier (uncredited)","Paul Blackwell","https://www.imdb.com/name/nm0085944","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Newspaper Stole Holder (uncredited)","Mark Callum","https://www.imdb.com/name/nm2113165","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Army Heckler (uncredited)","James Chahine","https://www.imdb.com/name/nm2515545","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Docker (uncredited)","Will Chambers","https://www.imdb.com/name/nm7454783","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"U.S. Solider (uncredited)","David Chant","https://www.imdb.com/name/nm3250463","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"German Soldier (uncredited)","Jason Alexander Charchan","https://www.imdb.com/name/nm3970480","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Marine 4th Battalion (uncredited)","Robert Clayton","https://www.imdb.com/name/nm5196781","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"SHIELD Agent (uncredited)","Jack Conway","https://www.imdb.com/name/nm3441819","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"1st Flight Lieutenant - Stark Expedition (uncredited)","James Cook","https://www.imdb.com/name/nm3470686","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Commando (uncredited)","James Currie","https://www.imdb.com/name/nm3050181","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Marine 4th Battalion (uncredited)","Graham Curry","https://www.imdb.com/name/nm2576909","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Soldier (uncredited)","Eddie Davenport","https://www.imdb.com/name/nm2591886","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Hydra Soldier (uncredited)","Paul Davies","https://www.imdb.com/name/nm2435252","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Hydra Technician (uncredited)","Christopher Drake","https://www.imdb.com/name/nm4418709","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Brooklyn Pedestrian (uncredited)","Liam Elcoat","https://www.imdb.com/name/nm9341296","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Marine (uncredited)","Joshua Ferdinand","https://www.imdb.com/name/nm6628510","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"German Soldier (uncredited)","Scott Ford","https://www.imdb.com/name/nm2864805","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Newsreel Announcer (uncredited)","Spencer Garrett","https://www.imdb.com/name/nm0308208","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Guard (uncredited)","Joe Garvey","https://www.imdb.com/name/nm4665652","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Italian Soldier (uncredited)","Rich Goble","https://www.imdb.com/name/nm9436222","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"SHIELD Agent (uncredited)","Drew Gregory","https://www.imdb.com/name/nm7910084","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Russian POW (uncredited)","Salem Hanna","https://www.imdb.com/name/nm4839942","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Marine (uncredited)","James Hare","https://www.imdb.com/name/nm4224794","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"U.S. Soldier (uncredited)","Leigh Holland","https://www.imdb.com/name/nm5589321","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Model in Modern NYC (uncredited)","Jacqueline Honulik","https://www.imdb.com/name/nm2999601","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"1930th Citizen (uncredited)","Vera Horton","https://www.imdb.com/name/nm5599495","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Props Man (uncredited)","Nick Horwood","https://www.imdb.com/name/nm5164762","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Soldier (uncredited)","Tim Howard","https://www.imdb.com/name/nm8002253","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Officer's Wife (uncredited)","Sonja Isabella","https://www.imdb.com/name/nm2573256","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Producer / Soldier (uncredited)","Tobias James-Samuels","https://www.imdb.com/name/nm6556096","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Hydra Soldier (uncredited)","Todd Von Joel","https://www.imdb.com/name/nm4420075","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Soldier (uncredited)","Jacob Johnston","https://www.imdb.com/name/nm3528299","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Reporter (uncredited)","Chris Jorie","https://www.imdb.com/name/nm1400589","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Soldier (uncredited)","John Samuel Kande","https://www.imdb.com/name/nm4855231","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Soldier (uncredited)","Matt Kohler","https://www.imdb.com/name/nm2728724","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Brooklyn Witness (uncredited)","Ronja Larsson","https://www.imdb.com/name/nm6497729","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"General (uncredited)","Stan Lee","https://www.imdb.com/name/nm0498278","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Brooklyn Tour Guide (uncredited)","Steve Leighton","https://www.imdb.com/name/nm6466728","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"SHIELD Agent X (uncredited)","Addison LeMay","https://www.imdb.com/name/nm3646914","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Brooklyn Pedestrian (uncredited)","Josh Margulies","https://www.imdb.com/name/nm3246920","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Soldier (uncredited)","Anthony Milton","https://www.imdb.com/name/nm6245642","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Theatre Spectator (uncredited)","Brian Niblett","https://www.imdb.com/name/nm4545160","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"SHIELD Lieutenant (uncredited)","Nathan Nolan","https://www.imdb.com/name/nm1711697","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Theatre Spectator (uncredited)","Martin Poole","https://www.imdb.com/name/nm3803538","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Times Square Pedestrian (uncredited)","Christopher Poultney","https://www.imdb.com/name/nm7336335","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Reporter (uncredited)","Eric Reeve","https://www.imdb.com/name/nm2582841","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Infantry Soldier (uncredited)","Colin Reilly","https://www.imdb.com/name/nm4474969","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Lab Tech (uncredited)","Nathan Robinson","https://www.imdb.com/name/nm2408967","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Hydra / Military Police (uncredited)","Shane Salter","https://www.imdb.com/name/nm5171778","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"US Marine (uncredited)","Geoff Searle","https://www.imdb.com/name/nm1047485","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"HYDRA Soldier (uncredited)","Drew Sherman","https://www.imdb.com/name/nm2107118","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"SHIELD Tech (uncredited)","Artem Sinelnikov","https://www.imdb.com/name/nm3632983","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"New York Taxi Driver (uncredited)","Colin Stinton","https://www.imdb.com/name/nm0830479","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Dodgers Announcer (voice) (uncredited)","Michael Swan","https://www.imdb.com/name/nm0841613","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Soldier (uncredited)","Jayme Swiftt","https://www.imdb.com/name/nm5008963","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Hydra Soldier (uncredited)","Sy Turner","https://www.imdb.com/name/nm3825451","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
"Scientist (uncredited)","Matt Tyzack","https://www.imdb.com/name/nm2941517","Captain America: The First Avenger","https://www.imdb.com/title/tt0458339"
